"p0","p1","p2","p3","p4","p5","p6","p7"
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.79148087827263880e+00, 2.23572516964822535e+03, 1.61733963704773637e-01, 1.11757157397825393e-01, 9.78257493918386623e-02, 5.63215171869644246e-02, 3.23496400545461071e+01, 9.81369366156840429e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
 1.77488276628054864e+00, 2.23061310502205697e+03, 1.38957900949780999e-01, 9.97882822533002894e-02, 9.63753769365714441e-02, 4.82005343720414287e-02, 3.16974500771841683e+01, 9.28546354983531518e-03
